fight_id,date,name,round,title,method,sig_attempts,sig_strikes,strike_attempts,strikes,td_attempts,takedowns,sub_attempts,pass,reversals,head_attempts,head,body_attempts,body,leg_attempts,leg,distance_attempts,distance,clinch_attempts,clinch,ground_attempts,ground,win/loss
4558,2015,Ruslan Magomedov,3,no,Decision,116,71,130,85,0,0,0,0,0,101,56,9,9,6,6,104,62,12,9,0,0,W
4559,2015,Ali Bagautinov,3,no,Decision,121,31,121,31,5,0,0,0,0,103,22,12,5,6,4,117,30,4,1,0,0,L
4559,2015,Joseph Benavidez,3,no,Decision,146,48,146,48,1,0,0,0,0,111,32,26,10,9,6,139,44,7,4,0,0,W
4560,2015,Jessica Eye,3,no,Decision,54,30,104,77,1,1,1,3,0,35,17,14,9,5,4,34,17,16,9,4,4,L
4560,2015,Julianna Pena,3,no,Decision,68,34,139,100,6,3,3,6,0,52,22,12,9,4,3,41,13,12,8,15,13,W
4561,2015,Dan Hooker,3,no,Decision,79,19,162,85,3,1,0,0,0,62,14,8,5,9,0,56,9,15,6,8,4,L
4561,2015,Yair Rodriguez,3,no,Decision,104,52,123,67,9,2,0,2,0,72,27,19,15,13,10,80,38,14,6,10,8,W
4562,2015,Alan Jouban,1,no,KO/TKO,34,17,34,17,0,0,0,0,0,27,12,5,4,2,1,33,16,1,1,0,0,L
4562,2015,Albert Tumenov,1,no,KO/TKO,41,19,41,19,1,0,0,0,0,36,16,4,3,1,0,40,18,1,1,0,0,W
4563,2015,Islam Makhachev,1,no,KO/TKO,15,4,15,4,0,0,0,0,0,13,2,2,2,0,0,15,4,0,0,0,0,L
4563,2015,Adriano Martins,1,no,KO/TKO,7,3,7,3,0,0,0,0,0,6,2,0,0,1,1,6,2,0,0,1,1,W
4564,2015,Angela Hill,1,no,Submission,22,12,26,16,0,0,0,0,0,18,8,2,2,2,2,19,9,3,3,0,0,L
4564,2015,Rose Namajunas,1,no,Submission,33,13,36,14,1,1,1,2,0,32,12,1,1,0,0,29,11,4,2,0,0,W
4565,2015,Francisco Trevino,1,no,KO/TKO,3,1,3,1,0,0,0,0,0,1,0,0,0,2,1,3,1,0,0,0,0,L
4565,2015,Sage Northcutt,1,no,KO/TKO,31,21,31,21,1,1,0,1,0,29,19,1,1,1,1,4,3,11,8,16,10,W
4566,2015,Chris Cariaso,3,no,Decision,79,37,104,54,1,0,1,3,1,48,11,19,15,12,11,67,30,5,4,7,3,L
4566,2015,Sergio Pettis,3,no,Decision,122,37,169,80,4,3,0,6,0,115,32,5,3,2,2,75,15,1,0,46,22,W
4567,2015,Viktor Pesta,3,no,KO/TKO,13,8,61,47,13,5,0,4,0,9,4,2,2,2,2,4,2,1,0,8,6,L
4567,2015,Derrick Lewis,3,no,KO/TKO,63,41,74,51,3,0,0,5,0,58,36,5,5,0,0,13,3,10,10,40,28,W
4545,2015,Paddy Holohan,2,no,Submission,40,16,56,31,9,4,0,4,1,27,6,10,8,3,2,24,6,3,1,13,9,L
4545,2015,Louis Smolka,2,no,Submission,89,59,97,66,2,0,2,2,2,80,51,8,7,1,1,32,18,1,1,56,40,W
4546,2015,Reza Madadi,3,no,Decision,95,33,104,40,12,1,0,0,0,87,27,6,4,2,2,81,24,14,9,0,0,L
4546,2015,Norman Parke,3,no,Decision,145,47,154,56,6,1,0,1,0,119,31,23,13,3,3,135,43,10,4,0,0,W
4548,2015,Nicolas Dalby,3,no,Decision,170,84,197,111,4,2,0,2,0,138,68,19,7,13,9,94,29,48,34,28,21,D
4548,2015,Darren Till,3,no,Decision,88,49,88,49,3,0,0,0,0,62,28,18,13,8,8,61,31,16,11,11,7,D
4549,2015,Jon Delos Reyes,2,no,Submission,74,25,75,26,4,3,0,2,0,64,16,8,7,2,2,63,16,9,8,2,1,L
4549,2015,Neil Seery,2,no,Submission,95,38,105,47,5,2,2,0,1,88,32,2,1,5,5,84,32,8,5,3,1,W
4550,2015,Mickael Lebout,3,no,Decision,139,27,142,29,3,0,0,0,0,124,20,8,1,7,6,136,27,3,0,0,0,L
4550,2015,Stevie Ray,3,no,Decision,150,48,156,53,1,1,0,0,0,116,26,14,7,20,15,148,46,1,1,1,1,W
4551,2015,Ericka Almeida,3,no,Decision,44,19,91,57,1,1,0,2,0,32,12,11,6,1,1,7,4,23,12,14,3,L
4551,2015,Aisling Daly,3,no,Decision,105,59,216,166,5,2,0,2,0,82,43,20,13,3,3,9,2,22,14,74,43,W
4552,2015,Scott Askham,3,no,Decision,67,22,83,38,1,0,1,0,0,49,7,6,3,12,12,57,15,7,4,3,3,L
4552,2015,Krzysztof Jotko,3,no,Decision,101,38,176,107,3,2,0,4,0,83,24,12,9,6,5,72,16,7,6,22,16,W
4553,2015,Cathal Pendred,1,no,KO/TKO,24,5,28,8,1,0,0,0,0,17,2,2,2,5,1,22,3,2,2,0,0,L
4553,2015,Tom Breese,1,no,KO/TKO,35,23,36,24,0,0,0,0,0,32,20,3,3,0,0,34,22,1,1,0,0,W
4554,2015,Rob Whiteford,3,no,Decision,63,23,82,41,1,1,0,0,0,59,20,2,1,2,2,56,17,5,4,2,2,L
4554,2015,Darren Elkins,3,no,Decision,130,40,212,112,11,7,2,6,0,125,36,4,3,1,1,86,10,3,2,41,28,W
4555,2015,Bubba Bush,3,no,KO/TKO,14,8,41,31,6,3,0,5,0,8,3,1,1,5,4,5,3,1,1,8,4,L
4555,2015,Garreth McLellan,3,no,KO/TKO,133,97,206,163,5,2,1,3,0,122,87,9,9,2,1,14,3,0,0,119,94,W
4532,2015,Dan Henderson,1,no,KO/TKO,3,3,3,3,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,L
4532,2015,Vitor Belfort,1,no,KO/TKO,11,6,11,6,0,0,0,0,0,10,5,1,1,0,0,1,1,3,2,7,3,W
4533,2015,Patrick Cummins,2,no,KO/TKO,90,33,95,38,6,4,0,4,0,80,23,7,7,3,3,73,22,17,11,0,0,L
4533,2015,Glover Teixeira,2,no,KO/TKO,102,54,107,59,1,0,0,0,0,98,51,4,3,0,0,96,50,6,4,0,0,W
4534,2015,Anthony Birchak,1,no,KO/TKO,91,27,91,27,5,0,0,0,0,71,16,10,3,10,8,84,24,7,3,0,0,L
4534,2015,Thomas Almeida,1,no,KO/TKO,50,24,52,26,0,0,0,0,0,44,19,5,4,1,1,43,18,7,6,0,0,W
4535,2015,Piotr Hallmann,3,no,KO/TKO,71,36,117,79,2,1,0,1,0,53,26,9,5,9,5,45,19,22,13,4,4,L
4535,2015,Alex Oliveira,3,no,KO/TKO,109,42,121,54,4,0,0,1,0,95,32,11,7,3,3,68,24,37,16,4,2,W
4536,2015,Gilbert Burns,3,no,Decision,77,28,78,29,5,2,0,1,0,55,14,11,5,11,9,70,27,5,1,2,0,L
4536,2015,Rashid Magomedov,3,no,Decision,145,80,160,94,2,2,0,0,0,112,59,26,14,7,7,129,68,7,6,9,6,W
4537,2015,Fabio Maldonado,3,no,Decision,54,26,78,49,0,0,0,0,0,37,16,17,10,0,0,36,13,18,13,0,0,L
4537,2015,Corey Anderson,3,no,Decision,134,60,185,97,15,6,0,5,0,107,40,22,15,5,5,91,33,29,17,14,10,W
4538,2015,Gleison Tibau,1,no,DQ,5,3,8,6,3,2,1,3,0,5,3,0,0,0,0,2,0,0,0,3,3,L
4538,2015,Abel Trujillo,1,no,DQ,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
4539,2015,Yan Cabral,3,no,Decision,65,31,79,41,6,3,0,5,0,53,21,4,2,8,8,62,30,3,1,0,0,L
4539,2015,Johnny Case,3,no,Decision,159,74,177,90,0,0,0,1,2,117,46,27,16,15,12,131,52,10,8,18,14,W
4540,2015,Clay Guida,1,no,Submission,11,3,11,3,1,1,0,0,0,10,2,0,0,1,1,11,3,0,0,0,0,L
4540,2015,Thiago Tavares,1,no,Submission,7,2,7,2,0,0,1,0,0,7,2,0,0,0,0,7,2,0,0,0,0,W
4541,2015,Kevin Souza,2,no,Submission,35,19,40,24,0,0,0,1,0,33,17,2,2,0,0,14,6,0,0,21,13,L
4541,2015,Chas Skelly,2,no,Submission,18,7,24,11,3,2,2,3,0,15,7,3,0,0,0,11,0,1,1,6,6,W
4542,2015,Gasan Umalatov,3,no,Decision,102,38,107,40,1,0,0,0,0,87,28,9,5,6,5,91,34,10,4,1,0,L
4542,2015,Viscardi Andrade,3,no,Decision,183,78,186,80,2,0,0,0,0,128,38,40,28,15,12,153,55,30,23,0,0,W
4543,2015,Pedro Munhoz,3,no,Decision,183,66,184,67,7,0,0,0,0,120,31,36,14,27,21,181,64,2,2,0,0,L
4543,2015,Jimmie Rivera,3,no,Decision,233,96,235,98,3,0,0,0,0,189,69,34,17,10,10,228,94,5,2,0,0,W
4544,2015,Bruno Korea,3,no,Submission,79,27,103,49,0,0,0,0,0,65,16,10,7,4,4,62,17,2,1,15,9,L
4544,2015,Matheus Nicolau,3,no,Submission,77,46,120,81,4,3,3,5,0,59,31,10,8,8,7,56,33,1,1,20,12,W
4519,2015,Ronda Rousey,2,yes,KO/TKO,65,17,69,21,1,0,0,0,0,59,13,6,4,0,0,59,13,6,4,0,0,L
4519,2015,Holly Holm,2,yes,KO/TKO,53,38,53,38,1,1,0,0,0,44,29,4,4,5,5,45,31,4,4,4,3,W
4520,2015,Valerie Letourneau,5,yes,Decision,321,103,341,120,5,1,0,0,0,275,72,32,20,14,11,303,91,13,7,5,5,L
4520,2015,Joanna Jedrzejczyk,5,yes,Decision,441,220,448,227,0,0,0,0,0,289,97,67,53,85,70,414,203,27,17,0,0,W
4521,2015,Antonio Silva,1,no,KO/TKO,17,9,17,9,0,0,0,0,0,6,2,5,2,6,5,17,9,0,0,0,0,L
4521,2015,Mark Hunt,1,no,KO/TKO,18,12,19,13,0,0,0,0,0,13,7,2,2,3,3,15,10,1,0,2,2,W
4522,2015,Uriah Hall,3,no,Decision,94,45,107,58,1,0,0,0,1,58,17,15,10,21,18,87,40,5,4,2,1,L
4522,2015,Robert Whittaker,3,no,Decision,144,67,186,108,2,1,0,6,0,107,39,11,6,26,22,110,43,17,12,17,12,W
4523,2015,Stefan Struve,3,no,Decision,58,33,59,34,1,1,0,1,0,41,23,14,7,3,3,42,21,2,1,14,11,L
4523,2015,Jared Rosholt,3,no,Decision,37,16,59,38,7,4,0,7,0,23,6,5,2,9,8,27,11,1,0,9,5,W
4524,2015,Akbarh Arreola,2,no,TKO,41,21,55,33,0,0,0,1,0,33,17,4,1,4,3,21,9,1,0,19,12,L
4524,2015,Jake Matthews,2,no,TKO,98,62,136,96,3,1,0,0,0,88,54,5,4,5,4,19,8,4,3,75,51,W
4525,2015,Peter Sobotta,1,no,KO/TKO,6,2,6,2,0,0,0,0,0,5,2,1,0,0,0,6,2,0,0,0,0,L
4525,2015,Kyle Noke,1,no,KO/TKO,43,23,44,24,0,0,0,0,0,30,13,4,2,9,8,21,11,0,0,22,12,W
4526,2015,Anthony Perosh,1,no,KO/TKO,32,6,33,7,0,0,0,0,0,30,6,2,0,0,0,30,6,2,0,0,0,L
4526,2015,Gian Villante,1,no,KO/TKO,34,19,34,19,0,0,0,0,0,26,12,6,5,2,2,31,17,3,2,0,0,W
4527,2015,Richie Vaculik,3,no,Decision,156,63,176,82,3,3,0,2,0,130,42,11,6,15,15,145,54,6,4,5,5,L
4527,2015,Danny Martinez,3,no,Decision,171,54,213,90,12,9,0,3,1,146,38,25,16,0,0,153,41,3,3,15,10,W
4528,2015,Steve Montgomery,3,no,Decision,191,77,204,89,0,0,0,0,0,159,50,28,24,4,3,160,50,28,25,3,2,L
4528,2015,Daniel Kelly,3,no,Decision,121,63,176,115,13,5,0,8,0,114,56,5,5,2,2,77,30,12,10,32,23,W
4529,2015,Steve Kennedy,3,no,Decision,102,38,128,61,8,3,0,1,0,92,31,6,3,4,4,92,33,2,0,8,5,L
4529,2015,Richard Walsh,3,no,Decision,170,93,214,132,0,0,0,0,0,127,58,19,13,24,22,110,49,19,11,41,33,W
4530,2015,Anton Zafir,1,no,KO/TKO,25,17,40,31,3,1,0,1,0,14,8,8,6,3,3,11,5,7,5,7,7,L
4530,2015,James Moontasri,1,no,KO/TKO,21,11,23,13,0,0,0,0,0,14,5,4,3,3,3,11,8,2,1,8,2,W
4531,2015,Ryan Benoit,1,no,Submission,6,1,6,1,1,0,0,0,0,6,1,0,0,0,0,6,1,0,0,0,0,L
4531,2015,Ben Nguyen,1,no,Submission,18,11,37,20,0,0,2,2,0,15,8,2,2,1,1,9,5,1,1,8,5,W
4506,2015,Kelvin Gastelum,5,no,Decision,134,54,167,86,3,2,0,3,1,111,34,7,6,16,14,109,43,11,4,14,7,L
4506,2015,Neil Magny,5,no,Decision,145,54,174,81,14,6,0,5,0,121,41,15,10,9,3,122,39,18,11,5,4,W
4507,2015,Diego Sanchez,3,no,Decision,86,30,92,36,2,1,0,0,0,75,22,11,8,0,0,70,17,14,11,2,2,L
4507,2015,Ricardo Lamas,3,no,Decision,109,57,122,69,6,3,0,0,0,70,25,8,5,31,27,93,43,15,13,1,1,W
4508,2015,Jussier Formiga,3,no,Decision,87,25,102,39,3,0,0,0,0,66,12,17,11,4,2,71,13,16,12,0,0,L
4508,2015,Henry Cejudo,3,no,Decision,110,43,140,71,3,2,0,0,0,63,11,39,30,8,2,69,14,41,29,0,0,W
4509,2015,Enrique Marin,3,yes,Decision,94,27,102,33,3,1,0,0,2,80,16,4,3,10,8,89,24,4,3,1,0,L
4509,2015,Erick Montano,3,yes,Decision,116,49,126,59,3,2,0,1,1,71,28,12,6,33,15,110,46,5,2,1,1,W
4510,2015,Horacio Gutierrez,3,yes,Decision,38,10,45,16,0,0,0,0,0,30,6,0,0,8,4,32,6,6,4,0,0,L
4510,2015,Enrique Barzola,3,yes,Decision,71,38,221,173,9,5,0,1,0,63,31,7,6,1,1,12,6,2,2,57,30,W
4511,2015,Efrain Escudero,3,no,Decision,63,24,101,56,7,2,0,0,0,41,12,12,7,10,5,40,12,7,2,16,10,L
4511,2015,Leandro Silva,3,no,Decision,89,35,103,47,0,0,0,1,0,56,16,27,15,6,4,79,29,10,6,0,0,W
4512,2015,Taylor Lapilus,3,no,Decision,78,20,82,23,1,0,1,0,0,65,12,5,4,8,4,76,18,2,2,0,0,L
4512,2015,Erik Perez,3,no,Decision,92,31,172,109,2,1,0,2,0,69,17,21,14,2,0,73,17,4,2,15,12,W
4513,2015,Hector Urbina,3,no,Decision,25,10,31,16,0,0,3,0,0,24,9,1,1,0,0,14,2,9,7,2,1,L
4513,2015,Bartosz Fabinski,3,no,Decision,39,25,118,89,11,6,0,9,0,37,23,2,2,0,0,16,10,4,2,19,13,W
4514,2015,Scott Jorgensen,2,no,KO/TKO,37,11,37,11,6,2,0,0,0,30,7,3,1,4,3,34,10,2,0,1,1,L
4514,2015,Alejandro Perez,2,no,KO/TKO,91,39,94,42,0,0,0,0,0,59,19,9,6,23,14,78,31,4,2,9,6,W
4515,2015,Gabriel Benitez,1,no,KO/TKO,26,11,26,11,0,0,0,0,0,16,3,2,2,8,6,25,11,1,0,0,0,L
4515,2015,Andre Fili,1,no,KO/TKO,42,16,42,16,1,1,0,0,0,34,10,4,4,4,2,41,15,1,1,0,0,W
4516,2015,Vernon Ramos,1,no,KO/TKO,8,2,8,2,0,0,0,0,0,3,0,1,0,4,2,8,2,0,0,0,0,L
4516,2015,Alvaro Herrera,1,no,KO/TKO,9,4,9,4,0,0,0,0,0,9,4,0,0,0,0,8,3,0,0,1,1,W
4517,2015,Cesar Arzamendia,1,no,KO/TKO,46,16,54,23,4,3,0,0,0,33,7,11,7,2,2,35,10,9,6,2,0,L
4517,2015,Polo Reyes,1,no,KO/TKO,31,10,36,15,0,0,0,0,0,27,9,3,1,1,0,26,6,3,2,2,2,W
4518,2015,Valmir Lazaro,3,no,Decision,102,41,123,60,0,0,0,1,0,87,29,5,2,10,10,101,41,0,0,1,0,L
4518,2015,Michel Prazeres,3,no,Decision,53,20,60,27,14,1,0,0,0,41,12,5,2,7,6,53,20,0,0,0,0,W
4495,2015,Jorge Masvidal,5,no,Decision,156,77,309,217,5,1,1,0,0,112,38,39,35,5,4,120,51,34,24,2,2,L
4495,2015,Benson Henderson,5,no,Decision,146,86,201,138,12,3,0,1,0,87,42,34,24,25,20,116,61,28,23,2,2,W
4496,2015,Dominic Waters,1,no,KO/TKO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
4496,2015,Dong Hyun Kim,1,no,KO/TKO,8,6,95,91,2,1,0,1,0,7,5,1,1,0,0,1,0,1,1,6,5,W
4497,2015,Yoshihiro Akiyama,3,no,Decision,142,78,163,92,1,0,0,1,0,110,53,3,2,29,23,129,66,1,1,12,11,L
4497,2015,Alberto Mina,3,no,Decision,153,69,180,84,15,2,0,0,0,125,46,7,5,21,18,130,56,19,10,4,3,W
4498,2015,Sam Sicilia,1,no,KO/TKO,19,8,19,8,1,0,0,0,0,16,6,1,0,2,2,19,8,0,0,0,0,L
4498,2015,Dooho Choi,1,no,KO/TKO,26,18,26,18,0,0,0,0,0,25,17,1,1,0,0,20,13,1,1,5,4,W
4499,2015,Jake Collier,2,no,KO/TKO,41,22,48,29,1,0,0,2,0,22,8,13,9,6,5,38,20,3,2,0,0,L
4499,2015,Dongi Yang,2,no,KO/TKO,42,29,76,54,6,1,0,0,0,36,23,5,5,1,1,22,15,2,2,18,12,W
4500,2015,Yui Chul Nam,3,no,Decision,120,53,167,97,21,1,0,0,0,84,29,36,24,0,0,82,25,38,28,0,0,L
4500,2015,Mike de la Torre,3,no,Decision,95,47,161,107,2,0,0,0,0,84,37,9,8,2,2,67,27,22,14,6,6,W
4501,2015,Leo Kuntz,3,no,Decision,91,31,137,74,12,3,1,2,0,78,25,9,4,4,2,85,27,4,2,2,2,L
4501,2015,Tae Hyun Bang,3,no,Decision,109,54,124,68,1,1,2,0,1,104,50,4,3,1,1,87,41,11,4,11,9,W
4502,2015,Cortney Casey,3,no,Decision,227,78,229,80,0,0,0,0,0,182,51,24,8,21,19,200,60,27,18,0,0,L
4502,2015,Seohee Ham,3,no,Decision,174,71,188,83,2,0,0,0,0,124,43,34,14,16,14,147,61,27,10,0,0,W
4503,2015,Yao Zhikui,1,no,KO/TKO,6,1,6,1,0,0,0,0,0,5,1,1,0,0,0,4,0,2,1,0,0,L
4503,2015,Fredy Serrano,1,no,KO/TKO,5,3,11,7,2,1,0,1,0,2,1,1,0,2,2,3,2,2,1,0,0,W
4504,2015,Ning Guangyou,3,no,Decision,61,23,111,67,2,0,0,0,0,43,11,8,5,10,7,50,14,7,6,4,3,L
4504,2015,Marco Beltran,3,no,Decision,90,30,108,44,1,1,0,0,0,65,13,19,12,6,5,72,18,16,11,2,1,W
4505,2015,Dong Hyun Kim2,3,no,KO/TKO,42,19,79,52,3,0,0,0,0,26,8,15,10,1,1,24,10,18,9,0,0,L
4505,2015,Dominique Steele,3,no,KO/TKO,61,36,114,84,4,4,0,1,0,58,35,3,1,0,0,17,6,14,9,30,21,W
4482,2015,Paige VanZant,5,no,Submission,50,10,97,53,2,0,0,0,0,30,2,15,4,5,4,46,8,4,2,0,0,L
4482,2015,Rose Namajunas,5,no,Submission,100,57,158,104,10,8,4,14,0,82,43,16,12,2,2,53,27,13,9,34,21,W
4483,2015,Jim Miller,2,no,Submission,15,7,31,19,0,0,1,1,1,12,5,2,2,1,0,15,7,0,0,0,0,L
4483,2015,Michael Chiesa,2,no,Submission,30,13,55,33,2,2,1,3,0,28,11,1,1,1,1,15,3,0,0,15,10,W
4484,2015,Cody Pfister,2,no,Submission,8,5,44,40,2,2,0,1,0,8,5,0,0,0,0,3,1,0,0,5,4,L
4484,2015,Sage Northcutt,2,no,Submission,9,8,21,19,2,2,1,2,0,7,6,2,2,0,0,3,2,0,0,6,6,W
4485,2015,Elias Theodorou,3,no,Decision,94,28,110,40,13,1,0,0,0,49,3,29,18,16,7,87,23,7,5,0,0,L
4485,2015,Thiago Santos,3,no,Decision,81,52,112,83,2,1,0,0,0,44,23,22,18,15,11,43,20,36,30,2,2,W
4486,2015,John Howard,2,no,KO/TKO,54,20,56,22,3,3,0,0,0,39,10,6,3,9,7,47,16,7,4,0,0,L
4486,2015,Tim Means,2,no,KO/TKO,70,37,76,43,0,0,0,0,0,49,22,17,11,4,4,67,35,2,1,1,1,W
4487,2015,Omari Akhmedov,3,no,KO/TKO,117,35,120,38,1,1,0,0,0,87,17,15,10,15,8,108,29,3,2,6,4,L
4487,2015,Sergio Moraes,3,no,KO/TKO,69,21,70,22,2,0,0,0,0,57,17,9,2,3,2,66,19,2,1,1,1,W
4489,2015,Antonio Carlos Junior,1,no,Could,4,1,4,1,0,0,0,0,0,3,0,1,1,0,0,4,1,0,0,0,0,NC
4489,2015,Kevin Casey,1,no,Could,2,0,2,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,NC
4490,2015,Johnny Eduardo,2,no,Submission,24,4,27,7,0,0,0,0,0,11,0,5,0,8,4,24,4,0,0,0,0,L
4490,2015,Aljamain Sterling,2,no,Submission,61,23,90,49,2,2,1,1,0,40,14,14,6,7,3,39,10,1,1,21,12,W
4491,2015,Andreas Stahl,1,no,KO/TKO,34,14,35,14,2,2,0,0,0,23,5,5,4,6,5,34,14,0,0,0,0,L
4491,2015,Santiago Ponzinibbio,1,no,KO/TKO,77,48,78,49,0,0,0,0,0,63,35,7,6,7,7,73,45,2,1,2,2,W
4492,2015,Nathan Coy,1,no,Submission,27,11,30,14,1,1,0,0,0,24,10,0,0,3,1,25,9,0,0,2,2,L
4492,2015,Danny Roberts,1,no,Submission,19,6,21,8,0,0,1,0,0,13,3,3,1,3,2,17,5,2,1,0,0,W
4493,2015,Phillipe Nover,3,no,Decision,77,20,78,20,5,0,0,0,0,50,6,25,13,2,1,74,19,3,1,0,0,L
4493,2015,Zubaira Tukhugov,3,no,Decision,83,21,86,23,1,1,0,0,0,70,15,9,3,4,3,75,16,5,3,3,2,W
4494,2015,Emily Peters Kagan,2,no,Submission,80,22,112,49,9,1,0,0,0,68,17,6,4,6,1,69,19,11,3,0,0,L
4494,2015,Kailin Curran,2,no,Submission,49,21,61,32,1,1,2,2,0,31,8,16,12,2,1,39,14,10,7,0,0,W
4472,2015,Chad Mendes,1,no,KO/TKO,17,5,17,5,0,0,0,0,0,13,1,0,0,4,4,17,5,0,0,0,0,L
4472,2015,Frankie Edgar,1,no,KO/TKO,32,13,32,13,1,0,0,0,0,25,9,4,2,3,2,30,11,0,0,2,2,W
4473,2015,Artem Lobov,3,yes,Decision,11,2,26,13,0,0,0,0,0,10,1,0,0,1,1,10,1,0,0,1,1,L
4473,2015,Ryan Hall,3,yes,Decision,41,23,201,169,3,1,1,1,0,25,15,8,1,8,7,24,9,0,0,17,14,W
4474,2015,Edson Barboza,2,no,Submission,85,41,91,45,3,2,0,0,0,53,20,30,19,2,2,80,37,0,0,5,4,L
4474,2015,Tony Ferguson,2,no,Submission,116,61,127,69,2,0,1,1,0,95,42,11,10,10,9,99,45,1,1,16,15,W
4475,2015,Joe Lauzon,3,no,Decision,113,42,115,44,3,0,0,0,0,105,37,6,3,2,2,100,33,13,9,0,0,L
4475,2015,Evan Dunham,3,no,Decision,291,127,318,147,3,1,0,1,0,252,96,29,21,10,10,239,97,52,30,0,0,W
4476,2015,Jason Knight,3,no,Decision,42,28,61,44,0,0,1,0,0,41,28,0,0,1,0,20,8,3,2,19,18,L
4476,2015,Tatsuya Kawajiri,3,no,Decision,38,28,113,97,8,6,0,5,0,35,25,2,2,1,1,12,6,0,0,26,22,W
4477,2015,Marcin Wrzosek,3,no,Decision,119,52,204,124,12,3,0,0,0,99,39,5,4,15,9,92,34,21,13,6,5,L
4477,2015,Julian Erosa,3,no,Decision,108,61,159,107,3,2,2,1,0,71,31,34,28,3,2,73,36,31,22,4,3,W
4478,2015,Konstantin Erokhin,3,no,Decision,51,15,65,28,0,0,0,0,0,48,12,3,3,0,0,48,13,3,2,0,0,L
4478,2015,Gabriel Gonzaga,3,no,Decision,45,20,55,29,7,2,0,3,0,35,12,5,4,5,4,28,11,4,1,13,8,W
4479,2015,Mike Pierce,3,no,Decision,127,42,130,44,3,0,0,0,0,109,30,13,7,5,5,107,33,20,9,0,0,L
4479,2015,Ryan LaFlare,3,no,Decision,189,65,202,78,2,0,0,0,0,146,37,38,23,5,5,176,57,13,8,0,0,W
4480,2015,Joby Sanchez,2,no,KO/TKO,154,55,154,55,1,0,0,0,0,120,30,32,24,2,1,147,50,7,5,0,0,L
4480,2015,Geane Herrera,2,no,KO/TKO,118,40,120,42,1,1,0,0,0,111,34,4,3,3,3,107,33,6,2,5,5,W
4481,2015,Abner Lloveras,3,no,Decision,189,94,194,99,10,2,0,1,0,143,55,40,33,6,6,162,76,27,18,0,0,L
4481,2015,Chris Gruetzemacher,3,no,Decision,182,103,217,135,0,0,0,0,0,111,42,30,22,41,39,149,81,31,22,2,0,W
4460,2015,Jose Aldo,1,yes,KO/TKO,3,1,3,1,0,0,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,L
4460,2015,Conor McGregor,1,yes,KO/TKO,6,5,6,5,0,0,0,0,0,4,4,1,0,1,1,4,3,0,0,2,2,W
4461,2015,Chris Weidman,4,yes,KO/TKO,75,48,92,62,6,3,0,4,0,51,25,19,18,5,5,67,40,7,7,1,1,L
4461,2015,Luke Rockhold,4,yes,KO/TKO,191,126,229,161,4,2,1,5,0,157,96,22,18,12,12,83,44,13,9,95,73,W
4462,2015,Jacare Souza,3,no,Decision,52,30,67,42,7,1,0,2,0,35,16,14,11,3,3,44,22,0,0,8,8,L
4462,2015,Yoel Romero,3,no,Decision,92,46,104,56,1,0,0,0,0,80,37,6,5,6,4,50,24,1,0,41,22,W
4463,2015,Gunnar Nelson,3,no,Decision,4,2,10,7,1,1,0,2,2,4,2,0,0,0,0,2,1,0,0,2,1,L
4463,2015,Demian Maia,3,no,Decision,58,47,229,193,8,2,1,5,1,56,45,2,2,0,0,4,3,4,4,50,40,W
4465,2015,Frankie Saenz,3,no,Decision,136,66,143,72,3,0,0,0,1,89,29,21,15,26,22,100,46,33,19,3,1,L
4465,2015,Urijah Faber,3,no,Decision,111,75,116,80,13,2,0,1,0,87,53,22,20,2,2,62,34,48,40,1,1,W
4466,2015,Jocelyn Jones-Lybarger,3,no,Decision,106,29,137,53,2,0,0,0,0,87,15,15,10,4,4,97,23,6,3,3,3,L
4466,2015,Tecia Torres,3,no,Decision,133,77,192,126,4,0,0,1,0,116,67,14,7,3,3,102,55,20,13,11,9,W
4467,2015,Colby Covington,1,no,Submission,2,2,2,2,2,1,0,1,0,2,2,0,0,0,0,0,0,1,1,1,1,L
4467,2015,Warlley Alves,1,no,Submission,4,2,4,2,0,0,1,0,0,2,0,1,1,1,1,3,2,1,0,0,0,W
4468,2015,Kevin Lee,1,no,KO/TKO,46,10,46,10,0,0,0,0,0,40,5,6,5,0,0,46,10,0,0,0,0,L
4468,2015,Leonardo Santos,1,no,KO/TKO,48,32,48,32,1,1,0,1,0,38,22,6,6,4,4,30,18,0,0,18,14,W
4469,2015,Joe Proctor,1,no,KO/TKO,13,9,13,9,0,0,0,0,0,7,3,2,2,4,4,12,8,1,1,0,0,L
4469,2015,Magomed Mustafaev,1,no,KO/TKO,27,18,31,22,0,0,0,0,0,22,13,4,4,1,1,18,9,4,4,5,5,W
4470,2015,John Makdessi,3,no,Decision,196,114,196,114,0,0,0,0,0,99,38,65,48,32,28,194,113,2,1,0,0,L
4470,2015,Yancy Medeiros,3,no,Decision,268,80,268,80,1,0,0,0,0,227,50,22,14,19,16,266,78,2,2,0,0,W
4471,2015,Marcio Alexandre Junior,3,no,Decision,48,23,53,28,0,0,1,0,0,36,12,10,9,2,2,48,23,0,0,0,0,L
