nom, taille, reach, age, NbMatch, NbTitleMatch, NbRound, PourcentageWin, NbWinStreak, PourcentageWinTKO, PourcentageWinDecision, PourcentageWinSubmission, PourcentageLoss, NbLossStreak, PourcentageLossTKO, PourcentageLossDecision, PourcentageLossSubmission, PourcentageHead, PourcentageHeadDef, PourcentageBody, PourcentageBodyDef, PourcentageLeg, PourcentageLegDef, PourcentageSigStrike, PourcentageSigStrikeDef, PourcentageStrike, PourcentageStrikeDef, PourcentageTakedown, PourcentageTakedownDef, PourcentageClinch, PourcentageClinchDef, PourcentageDistance, PourcentageDistanceDef, PourcentageGround, PourcentageGroundDef, NbSubAttempts, NbSubDef, NbPass, NbReversals, NbSigStrike, NbStrike, NbHead, NbBody, NbLeg, NbTakedown, NbClinch, NbDistance, NbGround, NbSigStrikeDef, NbStrikeDef, NbHeadDef, NbBodyDef, NbLegDef, NbTakedownDef, NbClinchDef, NbDistanceDef, NbGroundDef, NbMatchAgainstAdv, NbWinAgainstAdv, NbLossAgainstAdv, nom2, taille2, reach2, age2, NbMatch2, NbTitleMatch2, NbRound2, PourcentageWin2, NbWinStreak2, PourcentageWinTKO2, PourcentageWinDecision2, PourcentageWinSubmission2, PourcentageLoss2, NbLossStreak2, PourcentageLossTKO2, PourcentageLossDecision2, PourcentageLossSubmission2, PourcentageHead2, PourcentageHeadDef2, PourcentageBody2, PourcentageBodyDef2, PourcentageLeg2, PourcentageLegDef2, PourcentageSigStrike2, PourcentageSigStrikeDef2, PourcentageStrike2, PourcentageStrikeDef2, PourcentageTakedown2, PourcentageTakedownDef2, PourcentageClinch2, PourcentageClinchDef2, PourcentageDistance2, PourcentageDistanceDef2, PourcentageGround2, PourcentageGroundDef2, NbSubAttempts2, NbSubDef2, NbPass2, NbReversals2, NbSigStrike2, NbStrike2, NbHead2, NbBody2, NbLeg2, NbTakedown2, NbClinch2, NbDistance2, NbGround2, NbSigStrikeDef2, NbStrikeDef2, NbHeadDef2, NbBodyDef2, NbLegDef2, NbTakedownDef2, NbClinchDef2, NbDistanceDef2, NbGroundDef2, NbMatchAgainstAdv2, NbWinAgainstAdv2, NbLossAgainstAdv2, res
Phil Baroni,175,72.0,35,9,0,20,0.3333333333333333,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,5,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.3929471032745592,0.4725536992840096,0.8829787234042553,0.211864406779661,0.6,0.07692307692307687,0.4879032258064516,0.37873754152823924,0.7051961823966065,0.23684210526315785,0.4444444444444444,0.6363636363636364,0.6216216216216216,0.29100529100529104,0.2987551867219917,0.4931972789115646,0.7289719626168224,0.23529411764705888,2,4,4,2,496,943,397,94,5,18,148,241,107,602,1102,419,118,65,44,189,294,119,0,0,0,Brad Tavares,185,74.0,24,1,0,3,1.0,1,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.4482758620689655,0.5,0.8829787234042553,0.5714285714285714,1.0,0.4,0.4879032258064516,0.5,0.7297297297297297,0.352112676056338,0.5,1.0,0.3333333333333333,0.46153846153846156,0.375,0.4931972789115646,0.7333333333333333,0.3076923076923077,0,3,4,1,34,74,29,4,1,6,3,16,15,44,71,32,7,5,2,13,18,13,0,0,0,B
Mike Brown,167,70.0,36,1,0,1,0.0,0,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.7777777777777778,1.0,0.0,0.0,1.0,0.0,0.8666666666666667,0.25,0.8780487804878049,0.16666666666666663,0.5,0.0,1.0,0.25,0.5,0.0,0.8333333333333334,0.0,0,4,1,0,15,41,9,0,6,2,7,2,6,8,12,2,5,1,1,8,0,0,0,0,0,Diego Nunes,167,67.0,29,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Greg Soto,180,73.0,25,2,0,6,0.5,1,0.0,1.0,0.0,0.5,0,0.0,0.0,0.0,0.5445544554455446,0.679245283018868,0.9655172413793104,0.1428571428571429,0.8888888888888888,0.1428571428571429,0.6546762589928058,0.5096774193548388,0.7337883959044369,0.3901345291479821,0.2727272727272727,0.4285714285714286,0.7407407407407407,0.3188405797101449,0.39215686274509803,0.734375,0.8360655737704918,0.4545454545454546,1,1,9,0,139,293,101,29,9,11,27,51,61,155,223,106,21,28,7,69,64,22,0,0,0,Daniel Roberts,177,74.0,31,3,0,5,0.6666666666666666,2,0.0,0.5,0.5,0.3333333333333333,0,1.0,0.0,0.0,0.1791044776119403,0.8305084745762712,0.9655172413793104,0.5714285714285714,0.5,0.0,0.6546762589928058,0.6625,0.5,0.5045045045045045,0.7272727272727273,0.33333333333333337,1.0,0.6666666666666667,0.09433962264150944,0.734375,0.47058823529411764,0.0,4,0,7,1,71,136,67,2,2,11,1,53,17,80,111,59,7,14,3,9,66,5,0,0,0,B
Antonio McKee,172,68.5,41,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jacob Volkmann,175,71.0,31,4,0,10,0.5,2,0.0,1.0,0.0,0.5,0,0.0,0.5,0.5,0.36813186813186816,0.6528497409326425,0.0,0.1333333333333333,0.5333333333333333,0.1428571428571429,0.0,0.5855855855855856,0.609254498714653,0.47796610169491527,0.7058823529411765,0.375,0.5,0.47058823529411764,0.23,0.0,0.5777777777777777,0.4473684210526315,3,3,14,2,210,389,182,13,15,17,20,100,90,222,295,193,15,14,8,34,112,76,0,0,0,B
Melvin Guillard,175,68.0,28,12,0,21,0.6666666666666666,3,0.625,0.375,0.0,0.3333333333333333,0,0.0,0.0,1.0,0.31101511879049676,0.7903780068728522,0.746031746031746,0.375,0.8823529411764706,0.4,0.39464285714285713,0.6782178217821782,0.42078364565587734,0.47317073170731705,0.7647058823529411,0.6296296296296297,0.5526315789473685,0.4666666666666667,0.35402298850574715,0.7031700288184438,0.5287356321839081,0.5925925925925926,1,8,3,2,560,587,463,63,34,17,38,435,87,404,615,291,48,65,54,30,347,27,0,0,0,Evan Dunham,177,70.0,30,5,0,13,0.8,0,0.25,0.5,0.25,0.2,1,0.0,1.0,0.0,0.3562231759656652,0.7239263803680982,0.7666666666666667,0.23076923076923073,0.7777777777777778,0.2571428571428571,0.38811881188118813,0.6631016042780749,0.48346456692913387,0.5144508670520231,0.6363636363636364,0.7567567567567568,0.5454545454545454,0.6206896551724138,0.3659090909090909,0.7031700288184438,0.5348837209302325,0.5263157894736843,10,5,10,0,505,635,466,30,9,11,22,440,43,374,519,326,13,35,37,29,326,19,0,0,0,A
Tim Hague,193,76.0,28,4,0,8,0.25,0,0.0,0.0,1.0,0.75,3,0.3333333333333333,0.6666666666666666,0.0,0.46285714285714286,0.4955357142857143,0.5294117647058824,0.5,1.0,0.0,0.47959183673469385,0.46887966804979253,0.5357142857142857,0.4128113879003559,0.4444444444444444,0.8571428571428572,0.6857142857142857,0.3055555555555556,0.35294117647058826,0.5103092783505154,0.88,0.2727272727272727,2,1,5,0,196,224,175,17,4,9,35,136,25,241,281,224,4,13,7,36,194,11,0,0,0,Matt Mitrione,190,79.0,33,3,0,7,1.0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0.0,0.0,0.0,0.475,0.725609756097561,0.5294117647058824,0.4,0.92,0.125,0.47959183673469385,0.6598984771573604,0.5992779783393501,0.54296875,0.0,0.5,0.5416666666666666,0.21739130434782605,0.5026178010471204,0.5103092783505154,0.9259259259259259,0.16666666666666663,4,1,2,0,242,277,200,17,25,0,24,191,27,197,256,164,25,8,12,23,162,12,0,0,0,B
Mark Hominick,172,68.0,29,2,0,5,1.0,2,0.0,0.5,0.5,0.0,0,0.0,0.0,0.0,0.21195652173913043,0.9004149377593361,0.8,0.4545454545454546,0.8571428571428571,0.21212121212121215,0.30092592592592593,0.8035087719298246,0.3288888888888889,0.8006993006993007,0.0,0.8571428571428572,0.8461538461538461,0.4,0.2660098522167488,0.8107142857142857,0.0,0.0,1,0,0,0,216,225,184,25,7,0,13,203,0,285,286,241,11,33,7,5,280,0,0,0,0,George Roop,185,72.0,30,3,0,8,0.3333333333333333,0,0.0,1.0,0.0,0.6666666666666666,1,0.0,0.5,0.5,0.19732441471571907,0.7413793103448276,0.5,0.25,0.9230769230769231,0.16666666666666663,0.2543352601156069,0.5647058823529412,0.47784200385356457,0.35620915032679734,1.0,0.6206896551724138,0.3870967741935484,0.625,0.23255813953488372,0.8107142857142857,0.42857142857142855,0.6333333333333333,0,3,1,1,346,519,299,34,13,1,31,301,14,170,306,116,12,42,29,8,132,30,0,0,0,A
Pat Barry,180,74.0,32,4,0,7,0.5,0,1.0,0.0,0.0,0.5,1,0.0,0.0,1.0,0.3247863247863248,0.7575757575757576,0.5,0.4,0.7241379310344828,0.22857142857142854,0.4090909090909091,0.6203208556149733,0.42038216560509556,0.4545454545454546,0.0,0.8,1.0,0.2941176470588235,0.3933333333333333,0.6686746987951807,1.0,0.0,0,3,2,0,154,157,117,8,29,0,1,150,3,187,264,132,20,35,5,17,166,4,0,0,0,Joey Beltran,185,75.0,30,3,0,8,0.6666666666666666,0,0.5,0.5,0.0,0.3333333333333333,1,0.0,1.0,0.0,0.4398826979472141,0.5501730103806228,0.7222222222222222,0.3529411764705882,1.0,0.16666666666666663,0.4659400544959128,0.5251572327044025,0.5590717299578059,0.5,0.3333333333333333,0.8235294117647058,0.7333333333333333,0.4,0.3896551724137931,0.6686746987951807,0.78125,0.0714285714285714,0,0,3,1,367,474,341,18,8,3,45,290,32,318,342,289,17,12,17,30,274,14,0,0,0,A
Matt Wiman,177,68.0,28,9,0,19,0.6666666666666666,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.6666666666666666,0.0,0.42822966507177035,0.6758474576271186,0.6363636363636364,0.24242424242424243,0.7441860465116279,0.30000000000000004,0.47326732673267324,0.6056338028169015,0.5897079276773296,0.4796547472256474,0.45714285714285713,0.5789473684210527,0.52,0.44715447154471544,0.3828996282527881,0.6855524079320113,0.6024844720496895,0.5108695652173914,12,9,17,4,505,719,418,44,43,35,75,269,161,568,811,472,66,30,19,123,353,92,0,0,0,Cole Miller,185,74.0,27,8,0,14,0.75,2,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.25,0,1.0,0.0,0.0,0.25,0.6573426573426573,0.5227272727272727,0.3157894736842105,0.7333333333333333,0.18367346938775508,0.29466357308584684,0.5734463276836158,0.3905325443786982,0.42436149312377214,0.3333333333333333,0.33333333333333337,0.4666666666666667,0.5116279069767442,0.20679012345679013,0.6855524079320113,0.6290322580645161,0.3787878787878788,18,0,16,6,431,507,372,44,15,9,45,324,62,354,509,286,19,49,9,43,245,66,0,0,0,A
Cody McKenzie,182,72.0,24,1,0,1,1.0,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,2,2,10,2,0,0,1,0,2,0,1,1,1,0,0,1,0,1,0,0,0,0,Yves Edwards,175,73.0,35,11,0,26,0.6363636363636364,1,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.36363636363636365,0,0.25,0.5,0.25,0.35224586288416077,0.7551020408163265,0.0,0.29268292682926833,0.8985507246376812,0.2407407407407407,0.0,0.6484018264840183,0.601010101010101,0.4367176634214186,0.6,0.7246376811594203,0.7294117647058823,0.25,0.37941176470588234,1.0,0.5503875968992248,0.3943661971830986,9,10,16,4,554,792,423,62,69,5,85,340,129,438,719,343,41,54,69,56,311,71,0,0,0,B
DaMarques Johnson,185,75.0,29,4,1,7,0.5,0,0.5,0.0,0.5,0.5,1,0.5,0.0,0.5,0.3028571428571429,0.5887445887445888,0.6923076923076923,0.3939393939393939,1.0,0.2857142857142857,0.34375,0.5376712328767124,0.4222222222222222,0.452020202020202,0.0,0.23076923076923073,0.6470588235294118,0.4137931034482759,0.27044025157232704,0.5862068965517242,0.75,0.4831460674157303,2,11,1,1,192,225,175,13,4,2,17,159,16,292,396,231,33,28,13,29,174,89,0,0,0,Mike Guymon,182,74.0,37,3,0,5,0.3333333333333333,0,0.0,1.0,0.0,0.6666666666666666,1,0.0,0.0,1.0,0.569620253164557,0.6888888888888889,0.9375,0.6,1.0,0.5,0.65,0.6730769230769231,0.8033707865168539,0.48611111111111116,0.42857142857142855,0.6,1.0,0.0,0.2553191489361702,0.5862068965517242,1.0,0.0,2,5,10,1,100,178,79,16,5,7,13,47,40,52,72,45,5,2,10,2,45,5,0,0,0,A
Rani Yahya,167,67.0,27,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mike Brown,167,70.0,36,2,0,4,0.0,0,0.0,0.0,0.0,1.0,2,0.0,0.5,0.5,0.4342105263157895,0.5909090909090908,0.6923076923076923,0.16666666666666663,0.9069767441860465,0.17647058823529416,0.6136363636363636,0.40336134453781514,0.6682926829268293,0.3656716417910447,0.2777777777777778,0.5,0.8297872340425532,0.30952380952380953,0.25925925925925924,0.0,0.9032258064516129,0.5,0,4,3,0,132,205,76,13,43,18,47,54,31,119,134,66,36,17,2,42,75,2,0,0,0,A
Waylon Lowe,170,67.0,31,2,0,4,0.5,1,0.0,1.0,0.0,0.5,0,1.0,0.0,0.0,0.4,0.7424242424242424,0.5,0.33333333333333337,0.0,0.19999999999999996,0.40298507462686567,0.5978260869565217,0.6048387096774194,0.38888888888888884,0.46153846153846156,0.0,0.3333333333333333,0.16666666666666663,0.3404255319148936,0.6710526315789473,0.5882352941176471,0.30000000000000004,0,0,2,0,67,124,65,2,0,13,3,47,17,92,144,66,6,20,0,6,76,10,0,0,0,Willamy Freire,172,68.5,24,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6710526315789473,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
Charlie Brenneman,177,72.0,30,2,0,5,0.5,0,0.0,1.0,0.0,0.5,1,1.0,0.0,0.0,0.32786885245901637,0.4915254237288136,0.9523809523809523,0.19999999999999996,0.5,0.5,0.4883720930232558,0.452054794520548,0.7051282051282052,0.3655913978494624,0.5714285714285714,1.0,0.47058823529411764,0.46153846153846156,0.23076923076923078,0.5909090909090908,0.8333333333333334,0.0625,0,3,3,0,86,156,61,21,4,14,17,39,30,73,93,59,10,4,1,13,44,16,0,0,0,Amilcar Alves,182,73.0,23,1,0,3,0.0,0,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.42857142857142855,0.56,0.0,0.0,0.5,0.15384615384615385,0.4,0.34042553191489366,0.6,0.2090909090909091,0.0,0.33333333333333337,0.0,0.33333333333333337,0.16666666666666666,0.5909090909090908,1.0,0.2702702702702703,0,2,0,0,10,20,7,1,2,0,1,6,3,47,110,25,9,13,6,6,4,37,0,0,0,A
Chris Cariaso,160,63.0,30,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Will Campuzano,175,70.0,25,1,0,3,0.0,0,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.2553191489361702,0.8064516129032258,1.0,0.0,1.0,0.11111111111111116,0.3137254901960784,0.5909090909090908,0.5,0.3595505617977528,0.5,0.2222222222222222,0.0,1.0,0.2857142857142857,0.0,0.4444444444444444,0.0,0,1,0,1,51,74,47,3,1,2,0,42,9,44,89,31,4,9,9,1,42,1,0,0,0,A
Anderson Silva,187,77.0,36,12,8,29,1.0,12,0.5833333333333334,0.16666666666666666,0.25,0.0,0,0.0,0.0,0.0,0.584958217270195,0.7191283292978208,0.8541666666666666,0.33333333333333337,0.847457627118644,0.2894736842105263,0.6841186736474695,0.632183908045977,0.7213578500707214,0.43488372093023253,0.75,0.7959183673469388,0.8875,0.4285714285714286,0.6005509641873278,0.7559523809523809,0.7923076923076923,0.4039735099337748,6,1,3,1,573,707,359,96,118,4,80,363,130,522,860,413,33,76,49,35,336,151,0,0,0,Vitor Belfort,182,74.0,34,12,3,18,0.6666666666666666,1,0.875,0.0,0.125,0.3333333333333333,0,0.5,0.5,0.0,0.48743718592964824,0.51,0.75,0.28,0.9230769230769231,0.14035087719298245,0.5227272727272727,0.4148936170212766,0.6072727272727273,0.2568627450980392,0.75,0.6111111111111112,0.5614035087719298,0.25,0.3645833333333333,0.7559523809523809,0.7164179104477612,0.2717391304347826,6,1,9,1,220,275,199,8,13,8,57,96,67,282,510,200,25,57,18,88,102,92,0,0,0,A
Rich Franklin,185,75.0,37,17,5,37,0.7647058823529411,1,0.6923076923076923,0.23076923076923078,0.07692307692307693,0.23529411764705882,0,0.75,0.25,0.0,0.3625,0.7421602787456446,0.7830188679245284,0.29230769230769227,0.9072164948453608,0.18055555555555558,0.45659377070907886,0.6146907216494846,0.5199543899657925,0.5389681668496158,0.6666666666666666,0.6956521739130435,0.6666666666666666,0.28395061728395066,0.3872113676731794,0.7215411558669002,0.6521739130434783,0.4418604651162791,2,8,20,3,1509,1754,1200,212,97,18,222,1126,161,776,911,574,130,72,46,162,571,43,0,0,0,Forrest Griffin,190,77.0,32,12,3,30,0.6666666666666666,1,0.125,0.625,0.25,0.3333333333333333,0,0.75,0.25,0.0,0.2861378799110452,0.6481675392670156,0.7830188679245284,0.2894736842105263,0.7038461538461539,0.19047619047619047,0.45659377070907886,0.6164251207729469,0.43432310015098136,0.5540425531914894,0.3125,0.631578947368421,0.6127167630057804,0.33870967741935487,0.33197278911564626,0.7215411558669002,0.5871559633027523,0.4161490683229814,8,0,15,3,1752,1987,1349,143,260,16,173,1470,109,1035,1175,955,38,42,38,62,812,161,0,0,0,B
Ryan Bader,187,74.0,28,5,1,13,1.0,5,0.4,0.6,0.0,0.0,0,0.0,0.0,0.0,0.30434782608695654,0.8235294117647058,0.7391304347826086,0.5833333333333333,0.9629629629629629,0.3125,0.3673469387755102,0.7868421052631579,0.5,0.704225352112676,0.4444444444444444,0.0,0.6052631578947368,0.5,0.2866043613707165,0.7994505494505495,0.573170731707317,0.5,2,1,13,0,441,594,391,23,27,36,38,321,82,380,426,340,24,16,0,14,364,2,0,0,0,Jon Jones,193,84.0,24,6,0,11,0.8333333333333334,2,0.4,0.4,0.2,0.16666666666666666,0,0.0,0.0,0.0,0.4175824175824176,0.7717391304347826,0.7391304347826086,0.3529411764705882,0.6060606060606061,0.30000000000000004,0.3673469387755102,0.6434108527131783,0.564935064935065,0.5396825396825398,0.65,1.0,0.6341463414634146,0.44303797468354433,0.33689839572192515,0.7994505494505495,0.6504854368932039,0.0,1,0,10,0,372,462,273,66,33,20,82,187,103,258,315,184,34,40,8,79,175,4,0,0,0,B
Jake Ellenberger,175,71.0,26,3,0,8,0.6666666666666666,2,1.0,0.0,0.0,0.3333333333333333,0,0.0,1.0,0.0,0.4264705882352941,0.6451612903225806,0.7777777777777778,0.15384615384615385,1.0,0.16666666666666663,0.4909090909090909,0.5625,0.6167247386759582,0.24367088607594933,0.7692307692307693,0.75,0.6571428571428571,0.34782608695652173,0.38181818181818183,0.7547169811320755,0.49333333333333335,0.41666666666666663,3,3,4,3,165,287,136,27,2,13,35,55,75,112,316,93,13,6,4,23,53,36,0,0,0,Carlos Eduardo Rocha,177,70.0,30,1,0,1,1.0,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.3333333333333333,0.75,0.0,0.33333333333333337,1.0,1.0,0.5,0.625,0.6,0.26315789473684215,0.0,0.0,0.0,1.0,0.5,0.7547169811320755,0.0,0.0,1,0,1,1,4,5,3,0,1,0,0,4,0,8,19,4,3,1,2,1,5,2,0,0,0,A
Antonio Banuelos,165,63.0,32,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Miguel Torres,175,76.0,30,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Paul Kelly,175,70.0,27,8,0,20,0.625,1,0.2,0.6,0.2,0.375,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33715925394548063,0.6772823779193207,0.8627450980392157,0.35416666666666663,0.7272727272727273,0.24561403508771928,0.3879641485275288,0.6076388888888888,0.5770782889426957,0.4685929648241206,0.6,0.31818181818181823,0.5844155844155844,0.42105263157894735,0.2171837708830549,0.6666666666666667,0.5859649122807018,0.4516129032258065,8,11,17,9,781,1239,697,51,33,15,77,419,285,576,796,471,48,57,22,57,426,93,0,0,0,Donald Cerrone,185,73.0,28,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8627450980392157,0.0,0.0,0.0,0.3879641485275288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Chad Mendes,167,66.0,26,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michihiro Omigawa,167,68.0,36,2,0,6,0.0,0,0.0,0.0,0.0,1.0,2,0.0,1.0,0.0,0.4222222222222222,0.4885496183206107,0.0,0.6153846153846154,1.0,0.1428571428571429,0.4583333333333333,0.48344370860927155,0.7433628318584071,0.3244274809160306,0.6666666666666666,0.42105263157894735,0.5945945945945946,0.6666666666666667,0.24242424242424243,0.0,0.5384615384615384,0.381578947368421,3,0,1,3,96,226,90,0,6,3,37,33,26,151,262,131,13,7,19,30,45,76,0,0,0,A
Demetrious Johnson,160,66.0,25,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Norifumi Yamamoto,162,66.0,34,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
Gabe Ruediger,177,70.0,34,2,0,3,0.0,0,0.0,0.0,0.0,1.0,2,0.5,0.0,0.5,0.2222222222222222,0.4516129032258065,1.0,0.19999999999999996,0.0,0.0,0.25806451612903225,0.42647058823529416,0.5294117647058824,0.4054054054054054,0.16666666666666666,0.16666666666666663,0.6,0.6,0.047619047619047616,0.5,0.8,0.3513513513513513,0,1,3,0,31,51,27,2,2,12,5,21,5,68,74,62,5,1,6,5,26,37,0,0,0,Paul Taylor,182,72.0,32,8,0,22,0.375,0,0.3333333333333333,0.6666666666666666,0.0,0.625,2,0.0,0.8,0.2,0.3585434173669468,0.6421800947867299,1.0,0.18181818181818177,0.8159509202453987,0.21250000000000002,0.25806451612903225,0.5482661668228679,0.5841737781225756,0.4173387096774194,0.2857142857142857,0.5,0.7338709677419355,0.3211009174311926,0.42764857881136953,0.5,0.4864864864864865,0.4357976653696498,4,2,7,2,972,1289,714,95,163,7,124,774,74,1067,1488,844,143,80,42,109,701,257,0,0,0,B
Ricardo Romero,182,76.0,33,1,0,2,1.0,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.5416666666666666,0.543859649122807,1.0,0.0,0.0,0.5,0.6333333333333333,0.5161290322580645,0.6666666666666666,0.4473684210526315,0.14285714285714285,1.0,0.0,0.30000000000000004,0.42857142857142855,0.6363636363636364,0.8666666666666667,0.42105263157894735,2,2,5,1,30,36,24,6,0,7,1,14,15,62,76,57,3,2,1,10,33,19,0,0,0,Kyle Kingsbury,193,76.0,29,3,0,9,0.6666666666666666,2,0.0,1.0,0.0,0.3333333333333333,0,0.0,1.0,0.0,0.2366412213740458,0.6654545454545455,1.0,0.4,0.6875,0.33333333333333337,0.6333333333333333,0.6088235294117648,0.5364372469635628,0.4482029598308668,0.5789473684210527,0.6799999999999999,0.5769230769230769,0.6153846153846154,0.3010033444816054,0.6363636363636364,0.6428571428571429,0.4444444444444444,0,0,3,0,339,494,262,29,48,19,26,299,14,340,473,275,35,30,25,39,274,27,0,0,0,B
Kenny Robertson,177,74.0,27,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mike Pierce,172,70.0,31,4,0,12,0.75,2,0.0,0.6666666666666666,0.3333333333333333,0.25,0,0.0,1.0,0.0,0.2918287937743191,0.7375565610859729,0.0,0.32258064516129037,0.875,0.5,0.0,0.6753731343283582,0.6411092985318108,0.5026315789473684,0.5862068965517241,0.6,0.589041095890411,0.6037735849056604,0.22459893048128343,0.0,0.7252747252747253,0.16666666666666663,2,1,11,0,351,613,257,46,48,29,73,187,91,268,380,221,31,16,10,53,209,6,0,0,0,B
